Indicação de data e hora,Enter the time you started.,"In your organization context, what is your job title?",Please make a brief description of what you do during your workday.,"Considering your current occupation, please identify the activities you are more engaged with",For how long have you been working in development or software maintenance?,How do you classify your workplace?,What is the current size of your team?,How often are you engaged in the following activities? [Enter Change Request in CRMS],How often are you engaged in the following activities? [To decide whether a Change Request will be accepted or rejected and what type of maintenance should be applied.],How often are you engaged in the following activities? [To manage the Request Change queue and assignment Change Request to develop.],How often are you engaged in the following activities? [Write code],How often are you engaged in the following activities? [To manage the Request Change queue and assignment Change Request to develop.],How often are you engaged in the following activities? [Write code],Enter the name of Change Request Management System that you currently use.,"For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Apache Bloodhound]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Assembla Tickets]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Axosoft]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [BMC Remedy Action Request System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Bontq]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Brimir]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Bugzilla]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Debbugs]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [FogBugz]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Fossil SCM]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [FusionForge]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Gestionnaire libre de parc informatique]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [GNATS GNU]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Google Code Hosting]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [HP Quality Center]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [IBM Rational ClearQuest]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [IBM Rational Team Concert]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [JIRA Software]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Kayako SupportSuite]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Launchpad]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Liberum Help Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Mantis Bug Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Microsoft Dynamics CRM]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [org-mode]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Open-source Ticket Request System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Pivotal Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Plain Ticket]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Planbox]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [QuickBase]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Redmine]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Request Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Roundup Issue Tracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [StarTeam]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Supportworks]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [SysAid]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Targetprocess]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Team Foundation Server]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Twproject]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TechExcel's DevTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TestTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [The Bug Genie]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Trac Bug Tracking System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [TrackerSuite.Net]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Tuleap]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Usersnap Bug Tracking System]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Web Help Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Wrike Project management software]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [YouTrack]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [Zoho BugTracker]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [CA Service Desk]","For each of the following tools, we would like that you assess the relevance of each inside the domain of CRMS. [SourceSafe]",Would you like to receive the results of this research,Would you like to participate in other research about the theme?,Enter the time you finished,Would you like to include additional information or suggestions about this research?
21/11/2016 06:38:20,14:04:00,Software engineer,Develop mobile application,development of new software,3 - 10 years,Software company in private sector,More than 10,Less than monthly,Less than monthly,Never,A few times a day/every day,,,nil,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,14:07:00,
21/11/2016 07:40:54,05:37:00,software engineer,"coding, running ML jobs, monitoring stuff",development of new software,3 - 10 years,Software company in private sector,2 - 5,A few times a day/every day,A few times a week,Weekly,A few times a day/every day,,,github,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,No,No,05:40:00,go go 24 hours time format and metric system 
21/11/2016 08:51:09,14:09:00,Developer,Developer of municipal processes,development of new software,3 - 10 years,Software company in government sector,More than 10,Weekly,A few times a week,A few times a day/every day,A few times a day/every day,,,dolibarr,Very relevant,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,Relevant,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,Yes,02:40:00,
21/11/2016 09:18:24,14:07:00,Software Developer,developing software,maintenance and evolution of software,3 - 10 years,officer at government sector,More than 10,A few times a month,Less than monthly,A few times a month,A few times a week,,,Redmine,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,14:17:00,"I couldn't exactly understand 2 of ""How often are you engaged in the following activities?""  questions. "
21/11/2016 10:06:43,10:10:00,Data analyst,Provide sales reports and keep website up-to-date,maintenance and evolution of software,3 - 10 years,Import / Export,1 (myself only),Never,Never,Never,Weekly,,,Github,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,No,No,10:06:00,
21/11/2016 10:19:38,03:13:00,CTO,Making developers work and making boss understand what he pays them for.,development of new software,10 - 20 years,Software company in private sector,6 - 10,A few times a week,A few times a week,A few times a day/every day,Weekly,,,Scrum/kanban board (tangible) w/ little help of Trello (after trying out dozens of software issue trackers),I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,Relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,Relevant,I do not know the tool,Relevant,Not very relevant,I do not know the tool,Very relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,03:17:00,"Make choices the checkboxes, we, for instance, have both new products and ones on support."
21/11/2016 15:19:52,10:27:00,programmer,prgramming,development of new software,3 - 10 years,Software company in private sector,2 - 5,Never,Less than monthly,Less than monthly,A few times a day/every day,,,Remedy,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Not very relevant,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,No,No,10:40:00,
21/11/2016 16:13:06,23:37:00,Software engineer,developing android application,development of new software,Less than 03 years,Software company in private sector,More than 10,A few times a week,Weekly,Weekly,Weekly,,,open project,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,23:42:00,No. Thanks
21/11/2016 16:21:37,23:47:00,Full Stack Web Developer,Working on new features and bugs on our product,development of new software,3 - 10 years,Software company in private sector,6 - 10,A few times a week,A few times a week,A few times a week,A few times a day/every day,,,"HappyFox Helpdesk, Pivotal Tracker",I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Not very relevant,I do not know the tool,Nothing relevant,I do not know the tool,Nothing relevant,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,11:49:00,Would like to know more about this research and would like to participate in any way possible
22/11/2016 06:52:19,09:46:00,Software Engineer,"Development, Requirement analysis, Reporting, Issue tracking",development of new software,3 - 10 years,Software company in private sector,More than 10,A few times a month,Less than monthly,Less than monthly,A few times a day/every day,,,Cimbug,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Not very relevant,Nothing relevant,Nothing relevant,Nothing relevant,Relevant,Not very relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,No,09:52:00,
09/12/2016 22:00:31,06:34:00,I wear many hats; job title is irrelevant.,"That depends which job.  As a software developer, I would design, plan, write, test, debug software, and also speak with beta testers to get feedback.  In IT, I am the IT guru's assistant, logging his time in/out at each client, installing software on client machines, explaining (in plain English) to the client what we are doing to their computer, and helping the IT guru in any other way he needs.","See above, ""the IT guru's assistant""... I also develop software for my own private project on the side.",10 - 20 years,"small IT company, working on site (usually in client homes)",2 - 5,Less than monthly,Less than monthly,Less than monthly,A few times a month,,,"In IT we don't use CRMS.  In software development jobs, I've used ClearQuest and ClearCase at one, and less formal methods at other jobs.  In one position, I designed my own bug report form (CR).",I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Yes,Yes,18:54:00,"On the bug report form that I created, I don't think I ever got one back that was filled out completely.  Usually the person reporting the bug wrote as little as they could to mention that there's a bug.  This is not very useful if they don't mention anything about how to make the bug happen, under what conditions it does or does not occur, etc.

On the other hand, I found ClearQuest difficult to use without any training."
12/12/2016 06:25:19,08:18:00,Senior DEsign Engineer (Software),"Agile style development/implementation of new features and functions, maintenance of existing functionality in Cradle Requirements Management (RM) and Model Based Systems Engineering (MBSE) tool.",maintenance and evolution of software,10 - 20 years,Software company in private sector,More than 10,A few times a week,A few times a month,Weekly,A few times a day/every day,,,Cradle,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Yes,Yes,08:24:00,
14/12/2016 12:41:36,08:37:00,Senior Software Engineer,Review code. Work support tickets. Develop code. Work with data.,maintenance and evolution of software,10 - 20 years,Software company in private sector,More than 10,A few times a week,A few times a week,A few times a week,A few times a day/every day,,,Sysaid and Bugnet,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Relevant,Relevant,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,Very relevant,I do not know the tool,Relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Very relevant,I do not know the tool,Very relevant,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,I do not know the tool,Not very relevant,I do not know the tool,Not very relevant,No,No,08:42:00,
